representation,unit_id,tile_id,partition,origin_trip_count,origin_expanded_mass,destination_trip_count,destination_expanded_mass,unit_bbox_span_m
h3_r8,88b2c5553dfffff,E22_N419,train,39835,55397.32080000001,45216,64581.87649999996,943.9912313592504
h3_r8,88b2c55541fffff,E22_N420,validation,82387,129166.77739999996,78165,115842.7883,944.1461762166
h3_r8,88b2c55543fffff,E22_N420,validation,44029,66723.21180000003,34059,50147.8419,944.0554901849246
h3_r8,88b2c55545fffff,E22_N420,validation,35423,54639.7652,32972,49200.768700000015,944.2208235939032
h3_r8,88b2c55547fffff,E22_N419,train,46843,68535.78730000003,29376,43701.674,944.130137812288
h3_r8,88b2c55549fffff,E22_N420,validation,15678,25348.060800000003,24043,35538.7998,944.1622000961796
h3_r8,88b2c5554bfffff,E22_N420,validation,28840,44783.254700000005,25414,37586.82890000001,944.0715186021988
h3_r8,88b2c5554dfffff,E22_N420,validation,46952,73462.3247,42988,63663.94919999998,944.2368574581342
h3_r8,88b2c55551fffff,E22_N419,train,43428,63396.5874,38647,55781.02039999999,943.8901412748382
h3_r8,88b2c55553fffff,E22_N419,train,13614,19698.0363,10347,14928.200500000004,943.799445461249
h3_r8,88b2c55555fffff,E22_N419,train,43597,63033.57850000001,39263,57423.17319999999,943.9647993761464
h3_r8,88b2c55557fffff,E22_N419,train,41288,58007.5375,32623,47585.2875,943.8741037994624
h3_r8,88b2c55559fffff,E22_N420,validation,50368,75885.9272,46719,68429.28110000002,943.9061642418964
h3_r8,88b2c5555bfffff,E22_N419,train,16350,25142.033,12847,18779.0508,943.8154729512752
h3_r8,88b2c5555dfffff,E22_N420,validation,20976,32856.42939999999,18114,26724.782399999996,943.9808323272736
h3_r8,88b2c55561fffff,E22_N419,train,63642,93001.79829999997,52704,76730.89460000007,944.2794023465832
h3_r8,88b2c55563fffff,E22_N419,train,6551,9422.427499999996,5454,7932.0351,944.1887122903718
h3_r8,88b2c55565fffff,E22_N419,train,48802,72970.01419999996,43937,63524.1836,944.3540192453656
h3_r8,88b2c55567fffff,E22_N419,train,28705,41711.77350000001,21568,31182.293099999995,944.2633294456172
h3_r8,88b2c55569fffff,E22_N420,validation,39025,62060.7181,25352,37754.38260000001,944.2954607283464
h3_r8,88b2c5556bfffff,E22_N419,train,33873,50290.81510000002,40727,59343.54739999998,944.2047752022628
h3_r8,88b2c5556dfffff,E22_N420,validation,19768,29127.99830000001,20863,30357.9252,944.3700876138172
h3_r8,88b2c55581fffff,E22_N419,train,6873,10077.8597,5287,7704.521500000001,943.3883913067402
h3_r8,88b2c55583fffff,E22_N419,train,237509,334635.36990000104,209078,295593.2570000002,943.2976583852432
h3_r8,88b2c55585fffff,E22_N419,train,663,1046.4342000000006,611,933.3471000000002,943.4630205532884
h3_r8,88b2c55587fffff,E22_N419,train,5370,7587.3647,4536,6480.695300000001,943.3722878415138
h3_r8,88b2c55589fffff,E22_N419,train,22304,32294.198900000003,17337,25248.9952,943.4044802884456
h3_r8,88b2c5558bfffff,E22_N419,train,24891,36036.1873,18323,27444.2951,943.3137518526056
h3_r8,88b2c5558dfffff,E22_N419,train,26998,40070.23720000001,21018,30237.980800000005,943.4791195318104
h3_r8,88b2c55591fffff,E22_N419,train,47887,71912.01360000003,46953,72134.1956,943.1322809339616
h3_r8,88b2c55593fffff,E22_N419,train,20240,30490.5816,17277,25565.23419999999,943.0415384767692
h3_r8,88b2c55595fffff,E22_N419,train,6921,10782.6788,4968,7421.831999999998,943.2069207883906
h3_r8,88b2c55597fffff,E22_N419,train,18855,28813.244300000013,17358,25433.03650000001,943.1161785208388
h3_r8,88b2c55599fffff,E22_N419,train,12892,19051.145199999988,8354,12113.415500000005,943.14836887992
h3_r8,88b2c5559bfffff,E22_N419,train,12513,18445.5798,9939,14339.0856,943.057630890049
h3_r8,88b2c5559dfffff,E22_N419,train,15340,23581.460099999997,13766,20655.497499999998,943.2230187305832
h3_r8,88b2c555a1fffff,E22_N419,train,48402,79636.52450000003,45462,67496.07350000001,943.5215161246596
h3_r8,88b2c555a3fffff,E22_N419,train,14600,22990.790600000008,10887,15957.163399999998,943.4307791462052
h3_r8,88b2c555a5fffff,E22_N419,train,29255,44245.142600000014,24134,35224.6876,943.5961149399518
h3_r8,88b2c555a7fffff,E22_N419,train,14182,22189.46640000002,11119,16268.411799999994,943.505378177506
h3_r8,88b2c555a9fffff,E22_N419,train,33079,51236.419400000006,25777,38719.9708,943.5376395901548
h3_r8,88b2c555abfffff,E22_N419,train,11801,17915.19000000001,9928,14480.815299999997,943.446907089965
h3_r8,88b2c555adfffff,E22_N419,train,548,811.0603000000002,405,597.9938999999999,943.612248407735
h3_r8,88b2c555b1fffff,E22_N419,train,20111,30047.1398,14292,20643.648500000003,943.265428031562
h3_r8,88b2c555b3fffff,E22_N419,train,7529,12209.456100000009,5731,8406.5852,943.1746814967482
h3_r8,88b2c555b5fffff,E22_N419,train,11376,18027.3049,12646,18462.403100000003,943.3400374830236
h3_r8,88b2c555b7fffff,E22_N419,train,6942,10683.6342,6088,8727.474900000001,943.2492911489098
h3_r8,88b2c555b9fffff,E22_N419,train,18996,28444.068,15388,22162.13600000001,943.2815504441388
h3_r8,88b2c555bbfffff,E22_N419,train,1,2.102,28,42.29000000000001,943.1908083751914
h3_r8,88b2c555bdfffff,E22_N419,train,10662,16093.052900000006,10213,14860.349799999996,943.3561698987032
h3_r8,88b2c555c1fffff,E22_N419,train,364852,514375.4204000038,400547,572781.4763999997,943.5112740387558
h3_r8,88b2c555c3fffff,E22_N419,train,18662,27704.09380000001,16930,24548.638000000006,943.420554790413
h3_r8,88b2c555c5fffff,E22_N419,train,8786,14292.848899999995,23640,33699.00859999999,943.5859230647328
h3_r8,88b2c555c7fffff,E22_N419,train,36859,55335.3875,38531,55907.8667,943.4952040300705
h3_r8,88b2c555c9fffff,E22_N419,train,58687,88638.11739999997,55386,82423.40299999996,943.5273295602528
h3_r8,88b2c555cbfffff,E22_N419,train,446651,658900.692799996,470150,678776.9060000002,943.4366148088592
h3_r8,88b2c555cdfffff,E22_N419,train,559873,754958.6055999943,501904,713626.4795999986,943.6019885751884
h3_r8,88b2c555d1fffff,E22_N419,train,18818,27468.660400000004,15652,23049.3832,943.2551711970592
h3_r8,88b2c555d3fffff,E22_N419,train,9516,14083.855100000008,7554,10839.744900000002,943.1644423549296
h3_r8,88b2c555d5fffff,E22_N419,train,21270,31136.1478,14910,22033.309799999995,943.3298308415688
h3_r8,88b2c555d7fffff,E22_N419,train,189576,262568.99529999966,193816,273216.3388,943.239102200372
h3_r8,88b2c555d9fffff,E22_N419,train,13626,20392.0396,14630,21189.309800000006,943.2712257154052
h3_r8,88b2c555dbfffff,E22_N419,train,32753,48521.0921,20779,29882.5536,943.1805013593404
h3_r8,88b2c555ddfffff,E22_N419,train,9795,14143.870400000002,7518,11005.8592,943.345895349863
h3_r8,88b2c555e1fffff,E22_N419,train,41484,58938.04499999999,41979,60297.46759999998,943.6444718775456
h3_r8,88b2c555e3fffff,E22_N419,train,18467,28255.03520000001,15895,23543.1679,943.553748567996
h3_r8,88b2c555e5fffff,E22_N419,train,70054,95756.8327,54108,77328.2601,943.7190904769814
h3_r8,88b2c555e7fffff,E22_N419,train,31970,45992.272099999966,36491,52710.05469999999,943.628367388912
h3_r8,88b2c555e9fffff,E22_N419,train,45387,73241.12029999997,37753,53580.09490000001,943.6605618759058
h3_r8,88b2c555ebfffff,E22_N419,train,28371,40213.21579999997,26514,38360.8106,943.5698430607443
h3_r8,88b2c555edfffff,E22_N419,train,25020,36597.259299999976,28171,40389.1041,943.7351904701208
h3_r8,88b2c55601fffff,E23_N420,test,310533,435640.668699998,296137,418263.1487,943.6123184957542
h3_r8,88b2c55603fffff,E23_N420,test,39349,59806.175700000014,42109,61507.32110000002,943.5216487596044
h3_r8,88b2c55605fffff,E23_N420,test,26060,37793.727300000006,21256,30863.038900000003,943.6870874509914
h3_r8,88b2c55607fffff,E23_N420,test,33170,46862.4097,26502,38639.60479999999,943.5964179345756
h3_r8,88b2c55609fffff,E23_N420,test,4559,7099.530800000003,3053,4435.294599999999,943.6282045503611
h3_r8,88b2c5560bfffff,E23_N420,test,33506,50832.279900000016,28949,41629.90319999999,943.537539361685
h3_r8,88b2c5560dfffff,E23_N420,test,16041,24323.9547,16190,23355.647799999988,943.7029834635904
h3_r8,88b2c55611fffff,E23_N420,test,9468,14964.189600000002,8087,11855.128500000008,943.356194703956
h3_r8,88b2c55613fffff,E23_N420,test,60606,88932.54979999998,66000,92408.70989999996,943.2655152545776
h3_r8,88b2c55615fffff,E23_N420,test,222003,308684.0946000001,205471,295892.1818000002,943.430974264571
h3_r8,88b2c55617fffff,E23_N420,test,23968,36166.07799999999,13059,18906.8397,943.3402950185118
h3_r8,88b2c55619fffff,E23_N420,test,18605,30014.014800000008,15030,21653.087099999997,943.3720798906288
h3_r8,88b2c5561bfffff,E23_N420,test,58960,82770.70959999994,48471,64965.61930000004,943.281404976442
h3_r8,88b2c5561dfffff,E23_N420,test,3401,5481.787600000001,9691,14076.447599999998,943.4468694088864
h3_r8,88b2c55621fffff,E22_N420,validation,31870,48200.39939999998,21816,31848.041,943.7459257347508
h3_r8,88b2c55623fffff,E22_N420,validation,193465,274005.10189999937,199525,285191.01660000003,943.6552518977552
h3_r8,88b2c55625fffff,E22_N420,validation,10658,16527.141000000007,8260,12363.317199999996,943.8206643461016
h3_r8,88b2c55627fffff,E22_N420,validation,20309,31177.054400000008,16472,24464.936100000014,943.729990736174
h3_r8,88b2c55629fffff,E22_N420,validation,43972,67225.1073,42266,62133.43699999999,943.7618462215178
h3_r8,88b2c5562bfffff,E23_N420,test,20041,29962.30130000001,12431,18277.7422,943.6711769278628
h3_r8,88b2c5562dfffff,E22_N420,validation,148998,210304.22089999967,167773,239957.8595,943.8365947964484
h3_r8,88b2c55631fffff,E23_N420,test,20950,30803.4395,14109,20551.551499999998,943.4898240460898
h3_r8,88b2c55633fffff,E23_N420,test,184394,261712.48780000076,195689,279333.6997000002,943.3991404789268
h3_r8,88b2c55635fffff,E23_N420,test,8733,12853.709699999998,7082,10358.127299999998,943.5645732957636
h3_r8,88b2c55637fffff,E23_N420,test,7076,9931.524399999997,4627,6557.262100000002,943.4738899415825
h3_r8,88b2c55639fffff,E23_N420,test,11528,15982.634699999997,12693,18601.754099999987,943.505743653688
h3_r8,88b2c5563bfffff,E23_N420,test,132842,185024.3643999996,141270,203692.64990000008,943.4150646188064
h3_r8,88b2c5563dfffff,E23_N420,test,39230,56371.34039999998,25742,37421.3884,943.5805028679896
h3_r8,88b2c55643fffff,E23_N420,test,948,1472.8483000000003,530,777.3059000000001,943.6440760924016
h3_r8,88b2c55653fffff,E23_N420,test,1109,1813.8926000000004,1114,1673.5534999999998,943.3879505788792
h3_r8,88b2c55655fffff,E23_N420,test,21304,34239.108399999976,13517,19373.6733,943.5534154584748
h3_r8,88b2c55657fffff,E23_N420,test,21366,35156.4227,20680,30001.592000000008,943.462750053266
h3_r8,88b2c5565dfffff,E23_N420,test,16573,25947.972399999995,5656,8077.981099999999,943.5692770480528
h3_r8,88b2c55661fffff,E22_N420,validation,19136,28687.6162,22681,32945.16550000002,943.8684121449478
h3_r8,88b2c55663fffff,E23_N420,test,20026,30664.97240000001,18366,26776.630300000004,943.7777521936224
h3_r8,88b2c55665fffff,E22_N420,validation,77037,111365.8973,69358,102141.20270000002,943.9431704496384
h3_r8,88b2c55667fffff,E22_N420,validation,29653,46691.3138,22281,33006.7589,943.8525107297464
h3_r8,88b2c55669fffff,E22_N420,validation,9319,13227.530399999998,5732,8092.032299999999,943.8842990408302
h3_r8,88b2c5566bfffff,E23_N420,test,90,142.2196,69,97.6211,943.7936436480376
h3_r8,88b2c5566dfffff,E22_N420,validation,12144,17217.90039999999,14349,21397.264000000003,943.959067301592
h3_r8,88b2c55681fffff,E23_N420,test,991154,1332303.687799998,1067852,1466059.306999998,942.9775307808886
h3_r8,88b2c55683fffff,E23_N420,test,43110,57121.1189,54842,76261.44069999999,942.8868279590388
h3_r8,88b2c55685fffff,E23_N420,test,17770,28017.94669999997,21053,31038.239799999992,943.0523011677432
h3_r8,88b2c55687fffff,E23_N420,test,788597,1041346.5604000058,854907,1169452.9744999988,942.9615985309938
h3_r8,88b2c55689fffff,E23_N420,test,6747,9289.152500000002,7203,10269.7398,942.9934485568664
h3_r8,88b2c5568bfffff,E23_N420,test,1401876,1863962.9765000092,1567470,2157667.9609999927,942.9027502440148
h3_r8,88b2c5568dfffff,E23_N420,test,34,56.8054,314,435.0586000000001,943.0682289085815
h3_r8,88b2c55691fffff,E23_N420,test,156551,213743.9356999996,178083,245899.30500000005,942.7213395675644
h3_r8,88b2c55693fffff,E23_N419,train,196206,260877.72920000076,214901,297589.94960000017,942.6306272234652
h3_r8,88b2c55695fffff,E23_N419,train,25006,35658.55280000002,14668,20537.443399999996,942.796120457002
h3_r8,88b2c55697fffff,E23_N419,train,40827,54404.55550000002,32854,44890.4493,942.7054082815883
h3_r8,88b2c55699fffff,E23_N420,test,11515,15254.275100000004,13703,18657.277899999997,942.7372563898098
h3_r8,88b2c5569bfffff,E23_N420,test,64445,87875.42060000001,55375,77002.73220000001,942.646548543591
h3_r8,88b2c5569dfffff,E23_N420,test,17261,23456.964900000006,11737,16312.779000000008,942.8120472438168
h3_r8,88b2c556a1fffff,E23_N420,test,9,13.175300000000002,0,0.0,943.1111092095962
h3_r8,88b2c556a3fffff,E23_N419,train,511609,693195.8998999986,553049,758258.9308999998,943.0204022546532
h3_r8,88b2c556a5fffff,E23_N419,train,315487,444444.5597999976,346944,486564.28270000033,943.185849307105
h3_r8,88b2c556a7fffff,E23_N419,train,502196,681678.9286999934,562904,785207.0213000005,943.0951425447128
h3_r8,88b2c556abfffff,E23_N420,test,563999,742167.1859000059,642496,878223.6420999991,943.0363589466432
h3_r8,88b2c556adfffff,E23_N420,test,6785,10673.094000000008,5419,7915.5024,943.2018114681124
h3_r8,88b2c556b1fffff,E23_N419,train,299334,402631.2211999993,371438,509689.8534,942.8549399820622
h3_r8,88b2c556b3fffff,E23_N419,train,23990,33522.209,16551,22916.73359999999,942.7642234879896
h3_r8,88b2c556b5fffff,E23_N419,train,78042,106697.71350000014,60849,83162.8968,942.9296906125384
h3_r8,88b2c556b7fffff,E23_N419,train,26410,35475.16129999999,20790,28683.437199999986,942.83897429466
h3_r8,88b2c556b9fffff,E23_N419,train,26354,35893.13649999998,17310,23907.454100000006,942.8708912061992
h3_r8,88b2c556bbfffff,E23_N419,train,85679,119003.98310000004,67530,93173.02170000004,942.7801792027312
h3_r8,88b2c556bdfffff,E23_N419,train,73186,97500.44999999992,46748,64276.400400000006,942.945651806891
h3_r8,88b2c556c1fffff,E23_N420,test,3,4.3873,76,103.5035,943.1000409502304
h3_r8,88b2c556c3fffff,E23_N420,test,1167,1676.7541999999994,12954,18237.2527,943.0093518530484
h3_r8,88b2c556c5fffff,E23_N420,test,2648,4172.036199999999,2215,3065.0724000000005,943.1748310713448
h3_r8,88b2c556c7fffff,E23_N420,test,0,0.0,15,22.2184,943.0841421682272
h3_r8,88b2c556c9fffff,E23_N420,test,11,16.3859,149,213.5583,943.1159252462094
h3_r8,88b2c556cbfffff,E23_N420,test,5103,7007.8506,7036,9695.1723,943.0252406754298
h3_r8,88b2c556cdfffff,E23_N420,test,9594,13064.5373,8981,12384.018400000004,943.1907253257232
h3_r8,88b2c556d1fffff,E23_N420,test,25440,34729.9595,23514,32667.7013,942.8438574161846
h3_r8,88b2c556d3fffff,E23_N420,test,640970,837964.8008000006,654560,893762.4593999988,942.7531587472768
h3_r8,88b2c556d5fffff,E23_N420,test,22990,33609.36399999998,16748,23594.576099999995,942.918658057868
h3_r8,88b2c556d7fffff,E23_N420,test,499795,650125.1099000014,539668,726775.6653999994,942.8279595655622
h3_r8,88b2c556d9fffff,E23_N420,test,88706,128140.6106,124037,171529.584,942.8597407960332
h3_r8,88b2c556dbfffff,E23_N420,test,31459,43521.689599999976,9381,12853.641200000002,942.7690466399654
h3_r8,88b2c556ddfffff,E23_N420,test,73701,104372.44760000004,54873,76331.53520000001,942.9345513957088
h3_r8,88b2c556e1fffff,E23_N420,test,27599,43283.61440000001,18659,27197.605499999994,943.2336923346156
h3_r8,88b2c556e3fffff,E23_N420,test,731,1200.1562,306,456.03440000000006,943.1429991049226
h3_r8,88b2c556e5fffff,E23_N420,test,13888,20847.760099999992,8649,12928.1698,943.3084521740676
h3_r8,88b2c556e7fffff,E23_N420,test,4918,7917.418699999999,6251,9047.327,943.2177591447252
h3_r8,88b2c556e9fffff,E23_N420,test,15436,24407.34659999999,13863,20009.99430000001,943.249611039064
h3_r8,88b2c556ebfffff,E23_N420,test,8905,14211.196499999996,5582,8039.863700000001,943.1589223318732
h3_r8,88b2c556edfffff,E23_N420,test,7020,10964.744700000008,5823,8437.213099999999,943.324380842736
h3_r8,88b2c55707fffff,E22_N420,validation,9935,17030.991099999996,7907,12325.2501,944.1195167328696
h3_r8,88b2c5570dfffff,E22_N420,validation,2,2.7522,0,0.0,944.2261503565824
h3_r8,88b2c55711fffff,E22_N420,validation,10575,17547.166300000004,9355,13788.4055,943.8794378234306
h3_r8,88b2c55713fffff,E22_N420,validation,3666,5819.188799999999,3010,4385.3780000000015,943.788759904448
h3_r8,88b2c55715fffff,E22_N420,validation,62123,100754.58919999991,54975,84204.26839999999,943.9541460559705
h3_r8,88b2c55717fffff,E22_N420,validation,19945,32659.207,19310,29702.66919999999,943.8634683728452
h3_r8,88b2c55719fffff,E22_N420,validation,13492,22564.935099999995,12062,17739.806900000003,943.8953927579568
h3_r8,88b2c5571bfffff,E22_N420,validation,5362,8442.377100000003,4584,6732.784599999998,943.8047193808015
h3_r8,88b2c5571dfffff,E22_N420,validation,3546,6072.0236,3379,5046.3529,943.9701109621674
h3_r8,88b2c55721fffff,E22_N420,validation,8903,15986.1847,7488,11698.601699999996,944.2688816036098
h3_r8,88b2c55723fffff,E22_N420,validation,47116,80898.64959999999,34158,51657.11100000001,944.17820945353
h3_r8,88b2c55725fffff,E22_N420,validation,22567,38764.086700000014,21260,32298.38599999999,944.3435486874076
h3_r8,88b2c55727fffff,E22_N420,validation,19130,32538.8677,12688,19665.49089999999,944.252876794024
h3_r8,88b2c55729fffff,E22_N420,validation,1,2.1682,0,0.0,944.2848718800232
h3_r8,88b2c5572bfffff,E22_N420,validation,12753,22322.732499999987,12267,19268.9644,944.194204282714
h3_r8,88b2c5572dfffff,E22_N420,validation,2534,4367.224699999999,1856,2839.8419,944.3595489420112
h3_r8,88b2c55731fffff,E22_N420,validation,14918,23625.2408,9562,13991.0497,944.0128546787892
h3_r8,88b2c55733fffff,E22_N420,validation,44138,65918.90170000003,42625,62131.52059999999,943.9221726945252
h3_r8,88b2c55735fffff,E22_N420,validation,16838,27603.783800000005,15563,23161.49100000001,944.087532502308
h3_r8,88b2c55737fffff,E22_N420,validation,14839,21991.514500000005,10799,15842.805,943.9968507591402
h3_r8,88b2c55739fffff,E22_N420,validation,46659,78759.11199999995,39285,60306.89720000002,944.0288440791192
h3_r8,88b2c5573bfffff,E22_N420,validation,8066,12446.8275,7068,10622.245400000003,943.9381666317348
h3_r8,88b2c5573dfffff,E22_N420,validation,32202,55333.86450000001,39086,58563.1373,944.1035318779176
h3_r8,88b2c55741fffff,E22_N420,validation,53423,80207.66780000004,47342,70502.71630000003,944.2580383026508
h3_r8,88b2c55743fffff,E22_N420,validation,108,163.10500000000002,525,766.1085,944.1673841319862
h3_r8,88b2c55745fffff,E22_N420,validation,14031,21369.58760000001,15989,23952.55369999999,944.3327555082506
h3_r8,88b2c55747fffff,E22_N420,validation,1424,2242.9057,680,998.3042999999994,944.2421015978324
h3_r8,88b2c55749fffff,E22_N420,validation,4723,6848.8458,2374,3630.9944,944.27396047028
h3_r8,88b2c5574bfffff,E22_N420,validation,68702,98312.09159999993,68486,96976.087,944.183310873399
h3_r8,88b2c5574dfffff,E22_N420,validation,146147,205662.11660000007,161152,233954.79359999995,944.348687641672
h3_r8,88b2c55751fffff,E22_N420,validation,10350,15431.7344,8515,12588.992800000004,944.0019972122972
h3_r8,88b2c55753fffff,E22_N420,validation,16662,24975.374400000004,11535,17173.683500000006,943.9113331749104
h3_r8,88b2c55757fffff,E22_N420,validation,8675,14897.484199999995,3776,5591.219500000002,943.9860613496276
h3_r8,88b2c55759fffff,E22_N420,validation,122139,175030.8485999998,136950,196749.79420000003,944.0179185514572
h3_r8,88b2c5575bfffff,E22_N420,validation,13006,19452.508100000006,12235,18025.255300000004,943.9272590732436
h3_r8,88b2c5575dfffff,E22_N420,validation,10609,16675.5666,10482,15268.010199999995,944.0926564479014
h3_r8,88b2c55769fffff,E22_N420,validation,4380,6509.1303,5010,7290.0872,944.4074624839704
h3_r8,88b2c5576bfffff,E22_N420,validation,35583,52156.97070000001,21068,30356.84270000001,944.3168088358944
h3_r8,88b2c5576dfffff,E22_N420,validation,2699,4416.1713,6452,9854.5858,944.4821592250956
h3_r8,88b2c57041fffff,E23_N418,validation,0,0.0,1,1.5129,940.9693937267292
h3_r8,88b2c57045fffff,E23_N418,validation,6028,9488.191999999995,3253,4953.733699999999,941.0440467803272
h3_r8,88b2c57049fffff,E23_N418,validation,9039,14189.2434,5235,7941.133000000002,940.9855730114504
h3_r8,88b2c5704bfffff,E23_N418,validation,1369,2177.0092,387,586.2865,940.8947305885376
h3_r8,88b2c5704dfffff,E23_N418,validation,8807,13849.419799999996,5608,8291.3724,941.060236081248
h3_r8,88b2c57065fffff,E23_N418,validation,844,1378.2553999999996,515,784.326,941.1770989017097
h3_r8,88b2c57069fffff,E23_N418,validation,4811,7926.886800000002,3263,5008.394700000001,941.1186897411826
h3_r8,88b2c5706dfffff,E23_N418,validation,1710,2984.9536000000003,876,1312.7873,941.1933226047548
h3_r8,88b2c57141fffff,E23_N418,validation,31455,55257.04270000003,18352,27517.380400000005,941.4917529614175
h3_r8,88b2c57143fffff,E23_N418,validation,753,1186.3404999999998,410,616.3202999999997,941.4009067695588
h3_r8,88b2c57145fffff,E23_N418,validation,13929,23510.839299999985,7237,10892.104700000004,941.5663352477133
h3_r8,88b2c57147fffff,E23_N418,validation,1108,2010.2942000000005,3190,4669.2776,941.4754891537012
h3_r8,88b2c57149fffff,E23_N418,validation,8036,13646.581399999995,5369,8024.767599999998,941.5080023984192
h3_r8,88b2c5714bfffff,E23_N418,validation,13473,20827.697,4937,7542.300299999999,941.417160549492
h3_r8,88b2c5714dfffff,E23_N418,validation,18882,31552.88360000001,13244,19867.561900000008,941.58259471145
h3_r8,88b2c57159fffff,E23_N418,validation,666,1043.2755000000004,17,28.146999999999995,941.2517116355012
h3_r8,88b2c5715dfffff,E23_N418,validation,10985,17831.554299999996,5940,9023.343700000005,941.326314262813
h3_r8,88b2c57161fffff,E23_N418,validation,488,858.8225,720,1042.6839,941.624623525364
h3_r8,88b2c57169fffff,E23_N418,validation,14985,26846.50300000001,9848,14733.701899999996,941.6409073979012
h3_r8,88b2c5716bfffff,E23_N418,validation,3575,6392.0277,2081,3120.3177000000005,941.550061408314
h3_r8,88b2c57215fffff,E24_N418,train,0,0.0,29,43.3254,940.777658232546
h3_r8,88b2c57221fffff,E23_N418,validation,3264,5118.885499999999,2564,3776.444499999999,941.0925716076744
h3_r8,88b2c57223fffff,E23_N418,validation,2601,4490.559400000002,2498,3881.5013000000017,941.0017379426864
h3_r8,88b2c57225fffff,E23_N418,validation,11516,17758.927200000006,7919,11517.336799999995,941.1672446127632
h3_r8,88b2c57229fffff,E23_N418,validation,2550,3885.6265,1909,2781.7682,941.108717823692
h3_r8,88b2c5722bfffff,E23_N418,validation,9,14.8584,79,120.06110000000002,941.0178885119384
h3_r8,88b2c5722dfffff,E23_N418,validation,9391,14649.3638,7403,10966.192899999993,941.1834008398582
h3_r8,88b2c57231fffff,E23_N418,validation,13687,21845.66170000002,7273,10934.090299999994,940.836216633732
h3_r8,88b2c57233fffff,E23_N418,validation,28,50.320600000000006,0,0.0,940.7453740804922
h3_r8,88b2c57235fffff,E23_N418,validation,8375,13666.757799999998,7606,11477.7611,940.9108998607262
h3_r8,88b2c57237fffff,E23_N418,validation,4990,8559.929199999995,3501,5441.168600000002,940.8200573712238
h3_r8,88b2c57239fffff,E23_N418,validation,5269,8202.2076,4366,6542.845900000001,940.8523615418816
h3_r8,88b2c5723dfffff,E23_N418,validation,3111,4848.1442000000025,1659,2571.5175999999988,940.9270547797204
h3_r8,88b2c57261fffff,E23_N418,validation,6317,9228.214999999998,4854,6865.973500000002,941.2156701872592
h3_r8,88b2c57265fffff,E23_N418,validation,1623,2539.7522000000004,4354,6566.094700000003,941.2903631293448
h3_r8,88b2c57267fffff,E23_N418,validation,20,33.0021,31,47.7048,941.1995427000802
h3_r8,88b2c5726dfffff,E23_N418,validation,3297,4886.9323,2487,3496.864199999998,941.3064862484462
h3_r8,88b2c57301fffff,E23_N418,validation,11156,16815.2017,9451,14132.192099999998,941.482031941996
h3_r8,88b2c57303fffff,E23_N418,validation,300367,419517.2935,339625,488021.5113000001,941.3912030546344
h3_r8,88b2c57305fffff,E23_N418,validation,10629,16056.520399999998,5079,7365.427000000001,941.5566644449718
h3_r8,88b2c57307fffff,E23_N418,validation,7424,12330.7333,4508,6997.239100000001,941.4658356569709
h3_r8,88b2c57309fffff,E23_N418,validation,205492,280829.54280000087,209822,296655.39910000016,941.498213847226
h3_r8,88b2c5730bfffff,E23_N418,validation,26168,41742.03379999997,18763,28736.923400000007,941.4073893215392
h3_r8,88b2c5730dfffff,E23_N418,validation,10644,16482.69780000001,3556,5512.137700000003,941.572856365994
h3_r8,88b2c57311fffff,E23_N418,validation,11343,17324.126800000005,7086,10711.4019,941.2257269193652
h3_r8,88b2c57313fffff,E23_N418,validation,11439,18105.272900000004,8537,12913.828300000005,941.134889061097
h3_r8,88b2c57315fffff,E23_N418,validation,591694,835693.9297999884,576213,823807.5927999999,941.3003697201492
h3_r8,88b2c57317fffff,E23_N418,validation,5372,9001.760599999994,3508,5484.8641000000025,941.209531943954
h3_r8,88b2c57319fffff,E23_N418,validation,25509,39264.47289999999,20296,30431.340499999995,941.2419075251092
h3_r8,88b2c5731bfffff,E23_N418,validation,12801,19783.825900000003,9380,14196.338600000008,941.1510740175144
h3_r8,88b2c5731dfffff,E23_N418,validation,31446,48916.96559999999,21906,33665.46769999999,941.316560343781
h3_r8,88b2c57321fffff,E23_N418,validation,0,0.0,45,64.9124,941.6150705044856
h3_r8,88b2c57323fffff,E23_N418,validation,8346,13929.981900000002,6756,10264.959099999998,941.5242374600492
h3_r8,88b2c57327fffff,E23_N418,validation,7314,12734.014899999998,8621,13102.322399999995,941.5988397981272
h3_r8,88b2c57329fffff,E23_N418,validation,5866,9245.7943,2362,3527.398999999999,941.6312868268578
h3_r8,88b2c5732bfffff,E23_N418,validation,8987,15290.459900000003,5077,7751.043600000002,941.540458143747
h3_r8,88b2c5732dfffff,E23_N418,validation,271,420.0821,33,45.834900000000005,941.7058990834048
h3_r8,88b2c57331fffff,E23_N418,validation,12147,21008.3574,8971,13542.6851,941.3587874009972
h3_r8,88b2c57333fffff,E23_N418,validation,4519,7624.702799999997,2720,4105.0627,941.2679453655146
h3_r8,88b2c57335fffff,E23_N418,validation,21848,35624.1898,17559,26251.424800000004,941.4333999577212
h3_r8,88b2c57337fffff,E23_N418,validation,6559,11008.902000000002,3174,4919.985699999998,941.3425580139738
h3_r8,88b2c57339fffff,E23_N418,validation,6287,10523.2637,3957,6437.074599999999,941.375002412824
h3_r8,88b2c5733bfffff,E23_N418,validation,17877,30056.69860000001,14656,23001.876199999995,941.2841647253372
h3_r8,88b2c5733dfffff,E23_N418,validation,12180,20307.149399999995,6519,9886.248700000002,941.4496249954682
