representation,unit_id,tile_id,partition,origin_trip_count,origin_expanded_mass,destination_trip_count,destination_expanded_mass,unit_bbox_span_m
h3_r8,88b2c50a25fffff,E23_N419,train,34057,51337.424100000004,38565,55093.53,942.0274019280914
h3_r8,88b2c50a27fffff,E23_N419,train,16003,23992.6866,16994,24354.8912,941.9366615567706
h3_r8,88b2c50a29fffff,E23_N419,train,3,4.4808,1,1.3559,941.9685036122683
h3_r8,88b2c50a2bfffff,E23_N419,train,2759,4100.1094,1734,2496.2313,941.8777675759629
h3_r8,88b2c50a2dfffff,E23_N419,train,25643,37215.2297,22176,31420.8504,942.0433257088298
h3_r8,88b2c50a4dfffff,E23_N420,test,381,573.3651,450,626.5462,942.0320145803271
h3_r8,88b2c50a61fffff,E23_N419,train,622,892.2748,952,1281.7297,942.0751299781259
h3_r8,88b2c50a63fffff,E23_N419,train,0,0.0,462,625.9433,941.9844030003878
h3_r8,88b2c50a65fffff,E23_N419,train,20936,30038.375500000002,19337,27056.771099999998,942.1499619061942
h3_r8,88b2c50a67fffff,E23_N419,train,1086,1586.7753,2620,3565.2687,942.0592350610532
h3_r8,88b2c50a6bfffff,E23_N419,train,0,0.0,428,569.7473,942.0002879584208
h3_r8,88b2c50a6dfffff,E23_N419,train,1576,2340.7584,1108,1589.9757,942.1658523483202
h3_r8,88b2c50b01fffff,E23_N419,train,470650,638330.1911,519068,728993.1869999999,942.3425130891846
h3_r8,88b2c50b03fffff,E23_N419,train,20532,30182.5935,20039,28769.680900000003,942.2517777194153
h3_r8,88b2c50b05fffff,E23_N419,train,9209,12473.0077,10658,14548.3179,942.4172846506117
h3_r8,88b2c50b07fffff,E23_N419,train,84394,113527.3729,92062,128810.4489,942.32654942933
h3_r8,88b2c50b09fffff,E23_N419,train,41425,55606.2096,32862,46699.6151,942.3584623052739
h3_r8,88b2c50b0bfffff,E23_N419,train,12968,18531.6011,11120,15817.8195,942.2677314075409
h3_r8,88b2c50b0dfffff,E23_N419,train,33758,45476.889800000004,24470,34491.073,942.4332438384881
h3_r8,88b2c50b11fffff,E23_N419,train,29860,44368.9737,30474,44165.4659,942.0862557859509
h3_r8,88b2c50b13fffff,E23_N419,train,92925,137809.6904,90240,128094.4069,941.9955110852607
h3_r8,88b2c50b15fffff,E23_N419,train,49845,71927.9978,36358,51953.6603,942.1610377468751
h3_r8,88b2c50b17fffff,E23_N419,train,55332,80372.0762,59366,84342.4554,942.0702931772103
h3_r8,88b2c50b19fffff,E23_N419,train,15917,24829.0657,15807,22665.5242,942.1022039636155
h3_r8,88b2c50b1bfffff,E23_N419,train,20146,30192.6107,20631,29408.1879,942.0114637191873
h3_r8,88b2c50b1dfffff,E23_N419,train,38378,56593.1091,35803,51604.1426,942.1769958948134
h3_r8,88b2c50b21fffff,E23_N419,train,54498,72696.9628,46439,64028.1979,942.4760624745395
h3_r8,88b2c50b23fffff,E23_N419,train,24330,33310.4434,18203,26046.2238,942.3853229387896
h3_r8,88b2c50b25fffff,E23_N419,train,64170,90138.20629999999,48481,68106.6805,942.5508038019179
h3_r8,88b2c50b27fffff,E23_N419,train,66098,97458.1418,57968,82635.8176,942.4600644231541
h3_r8,88b2c50b29fffff,E23_N419,train,4171,5387.4605,5752,7833.6693000000005,942.4920460860594
h3_r8,88b2c50b2bfffff,E23_N419,train,36827,49886.9034,40179,55839.5242,942.4013110148953
h3_r8,88b2c50b2dfffff,E23_N419,train,213338,291016.3182,217299,300357.6079,942.5667973898817
h3_r8,88b2c50b31fffff,E23_N419,train,17477,24947.790399999998,15636,23015.4916,942.2198270376539
h3_r8,88b2c50b33fffff,E23_N419,train,18409,26037.3171,10873,15992.5428,942.1290781520656
h3_r8,88b2c50b35fffff,E23_N419,train,124611,176407.4906,120128,172085.0065,942.2945787945646
h3_r8,88b2c50b37fffff,E23_N419,train,2420,3338.8756,2919,4345.5469,942.203830049606
h3_r8,88b2c50b39fffff,E23_N419,train,40026,57082.9579,36563,52530.0737,942.2358095973032
h3_r8,88b2c50b3bfffff,E23_N419,train,57830,84973.4531,57992,83199.0747,942.1450651639607
h3_r8,88b2c50b3dfffff,E23_N419,train,257624,345434.51790000004,263238,374106.50179999997,942.310571330192
h3_r8,88b2c50b41fffff,E23_N419,train,22365,30573.264,14842,21299.384,942.4651188766584
h3_r8,88b2c50b43fffff,E23_N419,train,5599,7772.4306,10124,14032.6517,942.3743970800424
h3_r8,88b2c50b45fffff,E23_N419,train,145100,199202.4204,160079,220923.2677,942.5399102253723
h3_r8,88b2c50b47fffff,E23_N419,train,99454,135223.7309,110447,153112.4347,942.4491885824827
h3_r8,88b2c50b49fffff,E23_N419,train,25812,35038.9595,23835,32866.7188,942.481034721015
h3_r8,88b2c50b4bfffff,E23_N419,train,12662,17829.9147,4693,6638.3469000000005,942.3903174089501
h3_r8,88b2c50b4dfffff,E23_N419,train,48057,66045.6626,45719,63689.4264,942.5558360362193
h3_r8,88b2c50b51fffff,E23_N419,train,6009,8404.6726,6541,9091.7896,942.208868893329
h3_r8,88b2c50b53fffff,E23_N419,train,69164,99042.564,68959,96608.2433,942.1181377103785
h3_r8,88b2c50b55fffff,E23_N419,train,117630,156792.86210000003,109414,151376.0543,942.2836706546368
h3_r8,88b2c50b57fffff,E23_N419,train,18462,26024.437299999998,17375,24501.0748,942.1929396115011
h3_r8,88b2c50b59fffff,E23_N419,train,18168,25885.6778,15456,21363.3172,942.2247837355826
h3_r8,88b2c50b5bfffff,E23_N419,train,7739,10856.6181,6943,9743.4726,942.1340570261236
h3_r8,88b2c50b5dfffff,E23_N419,train,31824,45847.9062,30148,42167.3189,942.2995954616927
h3_r8,88b2c50b61fffff,E23_N419,train,19468,27177.9859,15059,20757.9052,942.5987412141403
h3_r8,88b2c50b63fffff,E23_N419,train,216836,285594.2352,216862,300688.49069999997,942.5080152497394
h3_r8,88b2c50b65fffff,E23_N419,train,50853,71532.1391,37451,52511.6218,942.6735023317742
h3_r8,88b2c50b67fffff,E23_N419,train,384462,514152.60059999995,403803,560903.3265,942.5827765260474
h3_r8,88b2c50b69fffff,E23_N419,train,3949,5602.3067,2270,3104.9908,942.6146914481069
h3_r8,88b2c50b6bfffff,E23_N419,train,12517,17088.541,10157,14015.3871,942.523969962087
h3_r8,88b2c50b6dfffff,E23_N419,train,26737,37444.2927,21727,30290.689,942.6894625367713
h3_r8,88b2c51801fffff,E23_N420,test,30356,45527.9789,45944,63706.7698,942.5644870582619
h3_r8,88b2c51803fffff,E23_N420,test,46467,70297.1516,53238,75662.2283,942.4738146914751
h3_r8,88b2c51805fffff,E23_N420,test,191,285.5742,691,955.2877,942.6393979705754
h3_r8,88b2c51807fffff,E23_N420,test,10,15.494,0,0.0,942.5487257637433
h3_r8,88b2c51809fffff,E23_N420,test,3545,5528.067,10770,15248.8311,942.580233884044
h3_r8,88b2c5180bfffff,E23_N420,test,41378,65051.8413,29251,42418.5122,942.4895660543116
h3_r8,88b2c5180dfffff,E23_N420,test,18264,29440.7073,11081,15759.3722,942.6551547314739
h3_r8,88b2c51811fffff,E24_N420,train,21856,31778.8281,21261,30432.8671,942.3082163260551
h3_r8,88b2c51815fffff,E23_N420,test,42637,62641.8064,36302,50883.5953,942.3831376370508
h3_r8,88b2c51819fffff,E24_N420,train,955,1634.9427,1733,2569.8151000000003,942.3239622875117
h3_r8,88b2c5181dfffff,E24_N420,train,19074,30621.4601,17331,25436.0779,942.3988935308298
h3_r8,88b2c51821fffff,E23_N420,test,4214,6199.2126,4213,5865.6463,942.6985176100861
h3_r8,88b2c51823fffff,E23_N420,test,0,0.0,67,88.4914,942.6078410342452
h3_r8,88b2c51825fffff,E23_N420,test,20,29.565,7,9.8016,942.7733983787475
h3_r8,88b2c51827fffff,E23_N420,test,20,29.8154,50,66.961,942.6827219687984
h3_r8,88b2c51829fffff,E23_N420,test,13,18.8882,0,0.0,942.7142987819389
h3_r8,88b2c5182dfffff,E23_N420,test,8435,12409.819,9145,12518.4426,942.789189485542
h3_r8,88b2c51831fffff,E23_N420,test,19094,28341.5981,30822,42724.056000000004,942.4422685735044
h3_r8,88b2c51833fffff,E23_N420,test,425,682.2941999999999,357,504.6225,942.3515824734932
h3_r8,88b2c51835fffff,E23_N420,test,43941,62052.7443,44996,61551.7049,942.5171597683802
h3_r8,88b2c51837fffff,E23_N420,test,2,3.0764,0,0.0,942.4264738204656
h3_r8,88b2c51839fffff,E23_N420,test,85746,126440.7628,79175,110925.3809,942.4580488625797
h3_r8,88b2c5183bfffff,E23_N420,test,914,1530.138,66,92.0704,942.3673672834411
h3_r8,88b2c5183dfffff,E23_N420,test,14,20.3965,6,9.1432,942.5329499992658
h3_r8,88b2c51841fffff,E23_N420,test,23,33.775800000000004,72,105.3152,942.6866248244187
h3_r8,88b2c51843fffff,E23_N420,test,2628,4013.258,2750,3853.2957,942.5959662413807
h3_r8,88b2c51845fffff,E23_N420,test,5014,7775.2522,4668,6604.1763,942.7615554331569
h3_r8,88b2c51847fffff,E23_N420,test,4666,7695.2349,4135,5963.0851,942.6708970153704
h3_r8,88b2c51849fffff,E23_N420,test,3981,6355.7067,3684,5186.5516,942.7023381566396
h3_r8,88b2c5184bfffff,E23_N420,test,7689,11633.688400000001,6487,9309.5868,942.6116841244511
h3_r8,88b2c5184dfffff,E23_N420,test,3568,5837.9284,3951,5673.7495,942.7772786891437
h3_r8,88b2c51851fffff,E24_N420,train,288,434.7598,289,410.4046,942.4303619285929
h3_r8,88b2c51855fffff,E24_N420,train,394,609.154,562,809.3805,942.505302950216
h3_r8,88b2c51857fffff,E24_N420,train,5091,8891.861,2608,3940.6832,942.4146349624498
h3_r8,88b2c5185dfffff,E24_N420,train,4499,6954.4478,4036,5675.946,942.5210253791302
h3_r8,88b2c51861fffff,E23_N420,test,3869,5670.8203,6129,8475.1625,942.82072826894
h3_r8,88b2c51863fffff,E23_N420,test,9385,13781.668899999999,6132,8910.309,942.730065474927
h3_r8,88b2c51865fffff,E23_N420,test,2925,4331.1032,192,270.6988,942.8956287383335
h3_r8,88b2c51867fffff,E23_N420,test,23421,34441.9513,26956,37293.151300000005,942.804966119118
h3_r8,88b2c5186dfffff,E23_N420,test,15733,23074.3194,17574,24631.4145,942.9113863399834
h3_r8,88b2c518a5fffff,E23_N420,test,3056,4552.735,2809,3789.4393,942.1385652868194
h3_r8,88b2c518a7fffff,E24_N420,train,3772,5602.3777,2303,3145.1519,942.0478562374483
h3_r8,88b2c518adfffff,E23_N420,test,66543,95156.3846,59302,79391.665,942.1543880120735
h3_r8,88b2c518e1fffff,E24_N420,train,8637,12481.5096,6633,9003.1188,942.1859901300049
h3_r8,88b2c518e5fffff,E23_N420,test,4879,6783.079,4098,5533.0361,942.2608917094767
h3_r8,88b2c518e7fffff,E24_N420,train,37713,54459.1852,33889,45608.740099999995,942.1701962943189
h3_r8,88b2c518edfffff,E24_N420,train,2249,3365.7633,984,1439.19,942.2766810354078
h3_r8,88b2c51907fffff,E23_N420,test,1,1.5063,0,0.0,943.0728202435421
h3_r8,88b2c51911fffff,E23_N420,test,6543,9621.961,6747,9395.2509,942.8324535007123
h3_r8,88b2c51913fffff,E23_N420,test,25094,36852.1345,22631,32132.654000000002,942.7417727329303
h3_r8,88b2c51915fffff,E23_N420,test,38683,54163.6233,34352,47106.4804,942.9073040875373
h3_r8,88b2c51917fffff,E23_N420,test,34450,50895.3386,29976,42400.5255,942.8166234967066
h3_r8,88b2c51919fffff,E23_N420,test,4,7.1796999999999995,0,0.0,942.8482690309174
h3_r8,88b2c5191bfffff,E23_N420,test,8034,11802.2824,7294,9859.975299999998,942.7575927925063
h3_r8,88b2c5191dfffff,E23_N420,test,2,3.3781,0,0.0,942.9231295634527
h3_r8,88b2c51923fffff,E23_N420,test,2615,4366.3007,825,1243.5238,943.1317950550583
h3_r8,88b2c51925fffff,E23_N420,test,5391,7923.4956,3568,5096.7495,943.2972802083241
h3_r8,88b2c51927fffff,E23_N420,test,2242,3134.8637,3448,4776.2273000000005,943.2066050915164
h3_r8,88b2c5192bfffff,E23_N420,test,1,1.5063,0,0.0,943.1476503770682
h3_r8,88b2c51931fffff,E23_N420,test,4973,7315.6295,2746,3808.8259,942.9662946450408
h3_r8,88b2c51933fffff,E23_N420,test,29543,43903.2168,26224,37167.2024,942.8756097028381
h3_r8,88b2c51935fffff,E23_N420,test,7691,10948.765300000001,8318,11554.030499999999,943.0411150133004
h3_r8,88b2c51937fffff,E23_N420,test,60278,83522.9325,51450,71325.2607,942.9504302577698
h3_r8,88b2c51939fffff,E23_N420,test,10266,14635.355,8445,11661.3496,942.9821445460548
h3_r8,88b2c5193bfffff,E23_N420,test,22274,31575.256,19619,26829.2833,942.891464134038
h3_r8,88b2c5193dfffff,E23_N420,test,4668,6896.3272,4608,6560.643,943.0569748716662
h3_r8,88b2c51981fffff,E23_N420,test,387034,525888.0291,326995,449908.0095,942.453854230349
h3_r8,88b2c51983fffff,E23_N420,test,50204,71446.69039999999,53538,75714.4031,942.3631502477219
h3_r8,88b2c51985fffff,E23_N420,test,206583,276215.2822,220241,301144.7502,942.5286955382908
h3_r8,88b2c51987fffff,E23_N420,test,6872,9475.1921,6414,8871.375900000001,942.4379917061306
h3_r8,88b2c51989fffff,E23_N420,test,4037,5620.9452,3634,5026.8112,942.469702303235
h3_r8,88b2c5198bfffff,E23_N420,test,9420,13321.0911,8657,11826.9867,942.3790028214571
h3_r8,88b2c5198dfffff,E23_N420,test,10168,13782.8213,10979,14946.0496,942.5445535604376
h3_r8,88b2c51991fffff,E23_N420,test,1,1.4737,0,0.0,942.1975899134995
h3_r8,88b2c51995fffff,E23_N420,test,49780,70829.4538,45516,63893.5761,942.2724416155834
h3_r8,88b2c51997fffff,E23_N420,test,35400,51305.4512,31369,44794.0738,942.181728350406
h3_r8,88b2c51999fffff,E23_N420,test,5649,8160.7958,3639,5086.4167,942.2134370317217
h3_r8,88b2c5199bfffff,E23_N420,test,5385,8086.0309,2979,4153.3308,942.1227281184401
h3_r8,88b2c5199dfffff,E23_N420,test,3033,4356.0009,2682,3671.5321,942.2882986876648
h3_r8,88b2c519a1fffff,E23_N420,test,48330,65926.2165,51599,71693.1061,942.5876442900626
h3_r8,88b2c519a3fffff,E23_N420,test,21281,29924.7453,13579,18724.4387,942.4969361143885
h3_r8,88b2c519a5fffff,E23_N420,test,37731,49889.9665,31904,44334.370800000004,942.6624554016744
h3_r8,88b2c519a7fffff,E23_N420,test,29,44.9164,1,1.4758,942.5717473898549
h3_r8,88b2c519a9fffff,E23_N420,test,829906,1083281.7443,939227,1272196.6561000003,942.6035267261323
h3_r8,88b2c519abfffff,E23_N420,test,33705,47656.0616,30556,42703.1325,942.5128230535192
h3_r8,88b2c519adfffff,E23_N420,test,162326,214604.5532,70575,98090.8731,942.6783477976569
h3_r8,88b2c519b1fffff,E23_N420,test,27206,38814.314,19611,27456.2792,942.3314017487573
h3_r8,88b2c519b3fffff,E23_N419,train,25387,37401.2411,21201,30117.3856,942.2406841384363
h3_r8,88b2c519b5fffff,E23_N420,test,49318,69733.5007,42095,58772.07659999999,942.4062232905999
h3_r8,88b2c519b7fffff,E23_N419,train,27,44.2306,122,176.1833,942.3155058267876
h3_r8,88b2c519b9fffff,E23_N420,test,34971,50692.5383,26465,37415.2689,942.3472832227126
h3_r8,88b2c519bbfffff,E23_N420,test,35986,52046.087,44411,62699.6353,942.256570098456
h3_r8,88b2c519bdfffff,E23_N420,test,45926,65156.1408,48069,66916.6974,942.4221147241769
h3_r8,88b2c519c1fffff,E23_N420,test,58173,82362.1304,57599,80327.4185,942.5762262248318
h3_r8,88b2c519c3fffff,E23_N420,test,74,107.8017,107,151.8596,942.4855359198991
h3_r8,88b2c519c5fffff,E23_N420,test,30190,43358.932,37043,52221.3115,942.6510872717481
h3_r8,88b2c519c7fffff,E23_N420,test,130867,180910.7088,132135,182048.8289,942.5603971250821
h3_r8,88b2c519c9fffff,E23_N420,test,13086,19439.6452,10799,15157.2342,942.5920408635866
h3_r8,88b2c519cbfffff,E23_N420,test,80185,112791.5754,79209,109068.5659,942.5013550732983
h3_r8,88b2c519cdfffff,E23_N420,test,32582,48184.267,35620,50257.8244,942.6669118556892
h3_r8,88b2c519d1fffff,E23_N420,test,6243,8867.2961,4888,6756.4069,942.3199694827199
h3_r8,88b2c519d3fffff,E23_N420,test,29316,41857.5712,29488,40876.9859,942.2292697065859
h3_r8,88b2c519d5fffff,E23_N420,test,7454,10521.3653,7051,9636.7247,942.3948409440345
h3_r8,88b2c519d7fffff,E23_N420,test,6090,8622.3662,6666,9116.4745,942.3041413112078
h3_r8,88b2c519d9fffff,E23_N420,test,3461,4913.9953,3362,4585.75,942.3357832056936
h3_r8,88b2c519dbfffff,E23_N420,test,9754,13728.295,9039,12318.8967,942.2450879332027
h3_r8,88b2c519ddfffff,E23_N420,test,3929,5580.2011,4396,5972.4383,942.4106646107975
h3_r8,88b2c519e1fffff,E23_N420,test,7678,11918.7732,28156,39031.9041,942.7100892026792
h3_r8,88b2c519e3fffff,E23_N420,test,31252,41372.2923,40178,53946.84139999999,942.6193947063293
h3_r8,88b2c519e5fffff,E23_N420,test,84819,120491.79239999999,82043,114611.63949999999,942.7849200635683
h3_r8,88b2c519e7fffff,E23_N420,test,19829,26891.7039,43161,60114.1737,942.6942257340997
h3_r8,88b2c519e9fffff,E23_N420,test,30900,43282.9784,9728,13503.1416,942.7259382033953
h3_r8,88b2c519ebfffff,E23_N420,test,13621,19368.2026,9332,12763.5086,942.635248222854
h3_r8,88b2c519edfffff,E23_N420,test,75405,110866.6315,78979,109975.8902,942.8007790165138
h3_r8,88b2c51a27fffff,E23_N420,test,6370,10262.5577,6830,9865.7275,942.7929874643451
h3_r8,88b2c51a37fffff,E24_N420,train,2,2.9324,19,26.8736,942.5367333351169
h3_r8,88b2c51b01fffff,E23_N420,test,1,1.715,2,2.8182,943.1990615127725
h3_r8,88b2c51b03fffff,E23_N420,test,3587,5338.0187,3602,4873.104,943.1084222533973
h3_r8,88b2c51b05fffff,E23_N420,test,4442,6633.5526,4697,6381.276,943.2739711601171
h3_r8,88b2c51b07fffff,E23_N420,test,3,4.4134,4,5.5344,943.1833320962032
h3_r8,88b2c51b0bfffff,E23_N420,test,5320,7866.4777,2858,3857.6061,943.1241417441051
h3_r8,88b2c51b13fffff,E23_N420,test,3584,5449.2571,3137,4413.021,942.8522091258201
h3_r8,88b2c51b15fffff,E23_N420,test,11792,17910.2587,12181,17039.921299999998,943.0177782298997
h3_r8,88b2c51b17fffff,E23_N420,test,9406,14093.7708,9374,12909.406500000001,942.9271294540958
h3_r8,88b2c51b1dfffff,E23_N420,test,261,389.6366,3490,4748.995199999999,943.0335022923537
h3_r8,88b2c51b2bfffff,E23_N420,test,5,7.3786000000000005,16,21.5362,943.2582318091881
h3_r8,88b2c51b31fffff,E23_N420,test,2,3.7514000000000003,0,0.0,943.0769397760159
h3_r8,88b2c51b33fffff,E23_N420,test,504,834.2151,294,435.4016,942.9862866265466
h3_r8,88b2c51b39fffff,E23_N420,test,29,48.193400000000004,26,39.7733,943.0926882616477
h3_r8,88b2c51b3bfffff,E23_N420,test,11930,18082.2958,11662,16064.2037,943.0020396727487
h3_r8,88b2c54003fffff,E22_N419,train,1315,2379.4743,1016,1537.5673,944.3415397075587
h3_r8,88b2c5400bfffff,E22_N419,train,904,1753.5908000000002,597,907.127,944.357773303811
h3_r8,88b2c54013fffff,E22_N419,train,95,189.0408,0,0.0,944.0855694109341
h3_r8,88b2c54015fffff,E22_N419,train,3447,6423.6528,2482,3774.7125,944.2508053292404
h3_r8,88b2c54019fffff,E22_N419,train,696,1325.7735,488,764.8266,944.192536848248
h3_r8,88b2c5401bfffff,E22_N419,train,2739,5370.316,2696,4087.4649999999997,944.1018019600306
h3_r8,88b2c5401dfffff,E22_N419,train,172,328.8968,150,220.5057,944.2670434159227
h3_r8,88b2c54039fffff,E21_N419,train,1212,2236.1116,847,1279.4531,944.3252915935591
h3_r8,88b2c54057fffff,E22_N419,train,644,1192.2569,478,738.0074,944.2832669924828
h3_r8,88b2c54081fffff,E22_N419,train,400,604.7407000000001,341,515.5679,943.7970625425223
h3_r8,88b2c54083fffff,E22_N419,train,3641,5862.6498,5599,8096.1658,943.706299884594
h3_r8,88b2c54087fffff,E22_N419,train,4369,7156.9038,2098,3152.1951000000004,943.7807876145234
h3_r8,88b2c54089fffff,E22_N419,train,23913,36619.5695,12368,18428.7184,943.8133229887462
h3_r8,88b2c5408bfffff,E22_N419,train,54607,82184.3303,50704,74981.4786,943.7225647845771
h3_r8,88b2c5408dfffff,E22_N419,train,1,1.7516,0,0.0,943.8878205168294
h3_r8,88b2c54091fffff,E22_N419,train,1,1.7285,87,132.1491,943.5410343378899
h3_r8,88b2c54095fffff,E22_N419,train,5,9.1965,0,0.0,943.6155325463624
h3_r8,88b2c54097fffff,E22_N419,train,7720,11198.6855,6732,9690.1476,943.5247605475597
h3_r8,88b2c54099fffff,E22_N419,train,24379,36239.5425,21782,32096.1862,943.5572936613462
h3_r8,88b2c5409bfffff,E22_N419,train,51443,78011.81,43397,63800.6996,943.4665258860332
h3_r8,88b2c5409dfffff,E22_N419,train,31843,48558.6166,34366,50460.1915,943.6318018974853
h3_r8,88b2c540b9fffff,E22_N419,train,38830,59474.945999999996,30426,45260.8228,943.6900205030106
h3_r8,88b2c540bbfffff,E22_N419,train,36422,54178.8119,31656,46916.7793,943.5992487221956
h3_r8,88b2c540c1fffff,E22_N419,train,58353,91589.4439,46107,67576.6496,943.920318001532
h3_r8,88b2c540c3fffff,E22_N419,train,29384,45231.7865,27370,39711.4537,943.829568950925
h3_r8,88b2c540c5fffff,E22_N419,train,571,1129.5964,897,1320.9524999999999,943.9948253147886
h3_r8,88b2c540c7fffff,E22_N419,train,15761,24378.2784,15085,22291.140199999998,943.9040765055688
h3_r8,88b2c540c9fffff,E22_N419,train,28172,45281.885,16393,24726.3115,943.9365450023906
h3_r8,88b2c540cbfffff,E22_N419,train,31100,47640.571299999996,25935,37523.2902,943.8458004229469
h3_r8,88b2c540cdfffff,E22_N419,train,7923,13048.5887,4154,6307.4274,944.0110623398796
h3_r8,88b2c540d1fffff,E22_N419,train,39825,60120.354999999996,37043,54955.0565,943.6642971677938
h3_r8,88b2c540d3fffff,E22_N419,train,16929,25535.9267,19237,28220.087,943.5735385109438
h3_r8,88b2c540d5fffff,E22_N419,train,19604,30023.1647,23469,34458.1844,943.7388152053463
h3_r8,88b2c540d7fffff,E22_N419,train,58191,87480.1795,43392,64463.46,943.6480567720719
h3_r8,88b2c540d9fffff,E22_N419,train,30584,45658.67,24265,35297.9281,943.6805230798782
h3_r8,88b2c540dbfffff,E22_N419,train,27798,41484.3391,23180,33951.3951,943.5897688819095
h3_r8,88b2c540ddfffff,E22_N419,train,36812,56527.5849,31725,46720.0939,943.7550511411391
h3_r8,88b2c54205fffff,E22_N419,train,2199,3068.1229,1985,2743.9132,944.620123895118
h3_r8,88b2c54209fffff,E22_N419,train,463,819.5936,296,487.7148,944.5616954840953
h3_r8,88b2c5420dfffff,E22_N419,train,264,433.5447,97,147.5359,944.6362613190431
h3_r8,88b2c54219fffff,E22_N419,train,2871,4660.7228,860,1198.7597,944.3057269791025
h3_r8,88b2c54229fffff,E22_N419,train,4,5.2476,22,29.8732,944.6946694437647
h3_r8,88b2c5422bfffff,E22_N419,train,2748,3799.8624,2670,3689.3694,944.6039719363907
h3_r8,88b2c54247fffff,E22_N419,train,1,1.9188,48,66.6648,944.6523842065362
h3_r8,88b2c5424bfffff,E22_N419,train,1568,2472.6226,709,987.5788,944.5939067224972
h3_r8,88b2c54251fffff,E22_N419,train,987,1651.6065,2205,3256.0326999999997,944.4125329942908
h3_r8,88b2c54253fffff,E22_N419,train,21537,34729.4408,19046,27544.7192,944.321838926815
h3_r8,88b2c54255fffff,E22_N419,train,16,27.037300000000002,43,62.4602,944.4871193745639
h3_r8,88b2c54259fffff,E22_N419,train,21761,34654.0652,20355,29057.9516,944.4286258841748
h3_r8,88b2c5425bfffff,E22_N419,train,502,791.9827,1706,2553.0775,944.3379363476997
h3_r8,88b2c5425dfffff,E22_N419,train,1465,2324.8071,795,1100.4488,944.5032222618465
h3_r8,88b2c54261fffff,E21_N419,train,185,285.522,91,126.9397,944.801505026815
h3_r8,88b2c54263fffff,E22_N419,train,1157,1604.8084999999999,1024,1450.9877999999999,944.7108168721315
h3_r8,88b2c54265fffff,E21_N419,train,3,5.1715,6,8.360299999999999,944.8760500011849
h3_r8,88b2c54267fffff,E21_N419,train,1,1.2505,0,0.0,944.785362132825
h3_r8,88b2c54269fffff,E22_N419,train,2840,4767.7076,2537,3788.4962,944.8176333746524
h3_r8,88b2c5426bfffff,E22_N419,train,58,95.4505,99,142.72310000000002,944.7269497591187
h3_r8,88b2c5426dfffff,E21_N419,train,84,126.6298,112,155.4776,944.8921883512521
h3_r8,88b2c54281fffff,E22_N419,train,40032,57513.0352,50932,74021.1209,943.9105813907227
h3_r8,88b2c54283fffff,E22_N419,train,10569,16211.9196,7392,11030.0042,943.8198500141734
h3_r8,88b2c54285fffff,E22_N419,train,32797,46655.5478,16891,24371.2608,943.985139030905
h3_r8,88b2c54287fffff,E22_N419,train,22547,34608.72,22160,32699.3668,943.8944078910863
h3_r8,88b2c54289fffff,E22_N419,train,32191,46002.8192,26037,37691.0734,943.9267403895501
h3_r8,88b2c5428bfffff,E22_N419,train,24301,34733.98,21184,31111.4571,943.8360135005787
h3_r8,88b2c5428dfffff,E22_N419,train,5081,7044.8657,3815,5754.4527,944.0013080406934
h3_r8,88b2c54291fffff,E22_N419,train,25628,39356.4279,21675,32046.4344,943.6545455709565
h3_r8,88b2c54293fffff,E22_N419,train,16664,25486.4408,10840,16110.4951,943.5638045512023
h3_r8,88b2c54295fffff,E22_N419,train,74294,104986.2935,61766,89432.5588,943.7291139201843
h3_r8,88b2c54297fffff,E22_N419,train,424052,574772.0375,367241,515565.6462,943.6383731228998
h3_r8,88b2c54299fffff,E22_N419,train,29923,45117.9622,23101,33964.9923,943.6707035308937
h3_r8,88b2c5429bfffff,E22_N419,train,23730,36140.7254,18362,27022.7795,943.5799669852713
h3_r8,88b2c5429dfffff,E22_N419,train,150287,210846.4276,169174,242038.74910000002,943.745281889278
h3_r8,88b2c542a1fffff,E22_N419,train,4,7.3622,1,1.4677,944.0434928942705
h3_r8,88b2c542a3fffff,E22_N419,train,73417,114218.2022,65745,97693.7308,943.9527575094253
h3_r8,88b2c542a7fffff,E22_N419,train,59819,93204.9455,47654,70466.746,944.0272848659661
h3_r8,88b2c542a9fffff,E22_N419,train,7798,11023.7858,6114,8686.5818,944.0596864176914
h3_r8,88b2c542abfffff,E22_N419,train,2869,4283.5535,2168,3069.795,943.9689555190271
h3_r8,88b2c542b1fffff,E22_N419,train,75904,116724.6884,75593,110923.4684,943.7874795561074
h3_r8,88b2c542b3fffff,E22_N419,train,19612,29098.4826,16189,23768.5793,943.6967345143203
h3_r8,88b2c542b5fffff,E22_N419,train,17725,27933.568600000002,15132,22894.8558,943.8620174058597
h3_r8,88b2c542b7fffff,E22_N419,train,24608,38321.7406,24126,35460.7065,943.771272592945
h3_r8,88b2c542b9fffff,E22_N419,train,7381,11322.9577,4554,6787.5232,943.8036720318487
h3_r8,88b2c542bbfffff,E22_N419,train,208173,290348.25289999996,215511,319760.1253,943.7129314591875
h3_r8,88b2c542bdfffff,E22_N419,train,15207,23014.6716,12262,18106.8809,943.87821989652
h3_r8,88b2c542c1fffff,E22_N419,train,79,120.7514,118,166.4218,944.0336025463184
h3_r8,88b2c542c3fffff,E22_N419,train,4469,6659.0489,3775,5703.4425,943.9428848888492
h3_r8,88b2c542c9fffff,E22_N419,train,37596,55816.1827,44186,64746.3364,944.0497280396521
